dep;com;arrd;cant;admi;popu;ecarts_popu;surface;nom;xlamb2;ylamb2;xlambz;ylambz;xlamb93;ylamb93;longi_grd;lati_grd;longi_dms;lati_dms;zmin;zmax;wgs84
77;127;2;2;6;18;Entre 10.000 et 25.000 habitants;836;COUBERT;6266;24081;6265;11079;6777;68413;400;54079;24149;484016;78;106;48.67093628,2.69751196
77;305;3;20;5;163;Entre 10.000 et 25.000 habitants;910;MONTEREAU-FAULT-YONNE;6453;23762;6453;1760;6961;68092;679;53759;25653;482259;47;121;48.38313245,2.94792849
77;388;1;12;6;9;Entre 0 et 1000 habitants;592;REUIL-EN-BRIE;6594;24406;6593;11404;7108;68734;901;54401;30849;485738;51;185;48.96083573,3.14718173
77;412;2;32;6;4;Entre 0 et 1000 habitants;253;SAINT-GERMAIN-SUR-ECOLE;6128;23862;6128;1860;6637;68195;192;53861;23033;482830;45;80;48.47449002,2.5095736
77;479;5;36;5;120;Entre 10.000 et 25.000 habitants;602;VAIRES-SUR-MARNE;6221;24307;6221;11305;6734;68639;335;54305;23817;485227;38;52;48.87423398,2.63761265
77;514;5;6;6;241;Entre 10.000 et 25.000 habitants;829;VILLEPARISIS;6198;24383;6198;11381;6712;68715;300;54381;23623;485634;53;133;48.94261004,2.60663084
77;521;1;8;6;18;Entre 10.000 et 25.000 habitants;628;VILLIERS-SUR-MORIN;6399;24293;6398;11290;6912;68623;603;54289;25246;485137;44;134;48.86079386,2.8799958
77;529;1;8;6;15;Entre 10.000 et 25.000 habitants;958;VOULANGIS;6411;24283;6411;11281;6924;68613;622;54280;25348;485106;45;136;48.85173105,2.89624396
78;43;3;22;6;39;Entre 10.000 et 25.000 habitants;653;BAILLY;5810;24270;5810;11268;6323;68605;-288;54268;20438;485029;92;182;48.84107643,2.07780085
78;606;1;8;6;0;Entre 0 et 1000 habitants;428;LE TARTRE-GAUDRAN;5454;24114;5454;11112;5966;68453;-823;54110;13543;484157;134;174;48.69882623,1.59509459
78;505;1;8;6;4;Entre 0 et 1000 habitants;677;PRUNAY-LE-TEMPLE;5513;24294;5514;11292;6027;68632;-737;54290;14024;485140;67;153;48.86107781,1.67314146
91;200;1;7;5;98;Entre 10.000 et 25.000 habitants;3064;DOURDAN;5759;23923;5759;1921;6270;68259;-362;53921;20039;483144;87;163;48.52900207,2.01032495
92;76;3;11;6;86;Entre 10.000 et 25.000 habitants;308;VAUCRESSON;5865;24271;5865;11269;6378;68606;-204;54269;20910;485033;132;178;48.8421148,2.15268559
94;19;2;8;5;181;Entre 10.000 et 25.000 habitants;527;CHENNEVIERES-SUR-MARNE;6145;24222;6145;11220;6658;68555;219;54220;23202;484754;33;108;48.79805582,2.53377541
95;313;3;14;5;116;Entre 10.000 et 25.000 habitants;1494;L'ISLE-ADAM;5917;24570;5917;11568;6433;68904;-126;54568;21322;490640;23;113;49.11090043,2.22289793
95;428;2;18;5;214;Entre 10.000 et 25.000 habitants;537;MONTMORENCY;5989;24435;5989;11433;6504;68769;-16;54433;21919;485923;43;186;48.98964347,2.321483
95;611;3;17;6;0;Entre 0 et 1000 habitants;497;THEUVILLE;5807;24618;5807;11616;6323;68953;-294;54616;20419;490915;58;125;49.15379121,2.07211766
77;81;2;22;6;6;Entre 0 et 1000 habitants;397;CHAMPDEUIL;6291;24025;6290;11023;6801;68356;438;54023;24350;483714;88;98;48.62049117,2.73105954
93;14;2;24;6;300;Entre 25.000 et 50.000 habitants;395;CLICHY-SOUS-BOIS;6155;24346;6154;11343;6668;68678;234;54344;23250;485433;66;121;48.90947658,2.54783208
94;1;1;28;6;52;Entre 10.000 et 25.000 habitants;111;ABLON-SUR-SEINE;6062;24141;6062;11139;6574;68474;94;54140;22516;484332;32;85;48.72538509,2.420739
95;258;3;34;6;4;Entre 0 et 1000 habitants;760;FROUVILLE;5864;24613;5864;11610;6380;68947;-208;54610;20859;490857;39;126;49.14944598,2.15021581
95;282;3;27;6;2;Entre 0 et 1000 habitants;77;GOUZANGREZ;5686;24573;5686;11570;6202;68909;-478;54570;15423;490645;101;114;49.11287655,1.90670458
78;49;1;1;6;15;Entre 10.000 et 25.000 habitants;659;BAZEMONT;5654;24367;5655;11365;6168;68704;-524;54365;15154;485541;53;185;48.92759873,1.86460021
78;125;2;19;6;9;Entre 0 et 1000 habitants;2260;LA CELLE-LES-BORDES;5718;24043;5718;11041;6229;68379;-425;54041;15715;483813;110;177;48.63670635,1.95404181
78;366;2;15;6;4;Entre 0 et 1000 habitants;400;MAREIL-LE-GUYON;5640;24214;5641;11212;6153;68550;-544;54211;15050;484723;67;112;48.79001678,1.84680839
78;410;1;2;6;9;Entre 0 et 1000 habitants;970;MOISSON;5510;24531;5511;11528;6026;68868;-744;54527;14001;490426;11;43;49.07402965,1.66629947
78;683;2;15;6;27;Entre 10.000 et 25.000 habitants;506;VILLIERS-SAINT-FREDERIC;5672;24248;5672;11246;6185;68584;-496;54245;15324;484915;53;171;48.82074632,1.890073
91;182;2;39;6;140;Entre 10.000 et 25.000 habitants;437;COURCOURONNES;6052;24022;6052;11019;6563;68355;78;54020;22425;483705;77;96;48.61842801,2.40700979
91;534;3;3;6;31;Entre 10.000 et 25.000 habitants;1365;SACLAY;5880;24147;5880;11145;6392;68482;-181;54145;21024;484351;108;161;48.73069454,2.17346185
77;206;1;7;6;1;Entre 0 et 1000 habitants;601;GIREMOUTIERS;6509;24274;6508;11272;7021;68603;770;54270;30145;485034;120;154;48.84294144,3.02959534
77;54;3;20;6;7;Entre 0 et 1000 habitants;1200;LA BROSSE-MONTCEAUX;6506;23720;6506;1718;7014;68049;759;53717;30109;482041;50;137;48.3449811,3.01896777
77;298;3;10;6;5;Entre 0 et 1000 habitants;623;MONS-EN-MONTOIS;6599;23881;6599;1879;7108;68210;900;53877;30848;482921;66;146;48.48892643,3.14662706
77;315;1;8;6;32;Entre 10.000 et 25.000 habitants;286;MONTRY;6360;24322;6360;11319;6874;68652;546;54319;24940;485312;43;128;48.88708673,2.82712033
77;329;4;24;6;7;Entre 0 et 1000 habitants;1325;NANTEAU-SUR-LUNAIN;6353;23621;6353;1618;6860;67952;528;53619;24841;481524;71;146;48.25698389,2.81181274
77;379;3;25;4;123;Entre 10.000 et 25.000 habitants;1472;PROVINS;6711;23960;6711;1958;7221;68288;1070;53954;31758;483332;86;168;48.55880598,3.29939515
95;523;3;16;6;4;Entre 0 et 1000 habitants;461;LA ROCHE-GUYON;5483;24540;5484;11537;5999;68877;-786;54535;13746;490454;13;143;49.08190369,1.62926098
95;680;2;35;5;270;Entre 25.000 et 50.000 habitants;730;VILLIERS-LE-BEL;6039;24456;6039;11454;6554;68789;60;54454;22325;490032;64;147;49.00850434,2.38977781
77;66;3;29;6;3;Entre 0 et 1000 habitants;2210;CERNEUX;6742;24110;6742;11108;7253;68438;1120;54104;32039;484137;132;192;48.69328197,3.34397478
77;96;2;5;6;25;Entre 10.000 et 25.000 habitants;1010;CHARTRETTES;6271;23877;6271;1875;6781;68208;408;53875;24213;482915;37;94;48.48753486,2.70300928
77;164;2;5;6;5;Entre 0 et 1000 habitants;2091;ECHOUBOULAINS;6451;23852;6450;1850;6960;68182;677;53849;25644;482750;94;131;48.46405691,2.94617026
77;183;1;12;5;91;Entre 10.000 et 25.000 habitants;1006;LA FERTE-SOUS-JOUARRE;6581;24393;6581;11390;7095;68721;881;54388;30746;485657;50;181;48.94927268,3.12926206
77;303;3;26;6;2;Entre 0 et 1000 habitants;984;MONTDAUPHIN;6802;24287;6801;11285;7314;68614;1213;54279;32542;485105;102;197;48.85163624,3.42876832
77;325;3;1;6;4;Entre 0 et 1000 habitants;862;MOUY-SUR-SEINE;6667;23806;6667;1804;7176;68134;1002;53801;31417;482514;52;58;48.42083957,3.23742423
78;123;3;16;6;150;Entre 10.000 et 25.000 habitants;719;CARRIERES-SOUS-POISSY;5782;24389;5782;11386;6296;68724;-331;54387;20219;485652;17;44;48.94793361,2.03906153
78;185;1;8;6;4;Entre 0 et 1000 habitants;202;COURGENT;5503;24329;5503;11327;6017;68667;-752;54325;13934;485334;57;119;48.89245542,1.65910936
78;350;3;13;6;73;Entre 10.000 et 25.000 habitants;537;LOUVECIENNES;5838;24291;5838;11289;6352;68626;-245;54289;20659;485137;24;179;48.86002702,2.11584502
78;466;3;17;6;58;Entre 10.000 et 25.000 habitants;1533;ORGEVAL;5735;24359;5736;11356;6249;68694;-401;54356;15833;485514;57;182;48.92079585,1.97512339
78;537;2;19;5;61;Entre 10.000 et 25.000 habitants;1255;SAINT-ARNOULT-EN-YVELINES;5708;23971;5708;1968;6218;68307;-440;53968;15626;483418;103;164;48.57194045,1.94097171
91;457;3;1;6;41;Entre 10.000 et 25.000 habitants;452;LA NORVILLE;5943;23985;5943;1983;6454;68319;-85;53984;21535;483507;47;99;48.58516284,2.25927902
95;409;2;6;6;12;Entre 10.000 et 25.000 habitants;146;MOISSELLES;6000;24502;6000;11500;6515;68835;0;54500;22010;490260;78;104;49.04985208,2.33650277
77;46;4;3;6;4;Entre 0 et 1000 habitants;644;BOULANCOURT;6075;23622;6075;1620;6582;67955;112;53621;22615;481531;72;117;48.25879704,2.43750109
77;124;5;43;6;17;Entre 10.000 et 25.000 habitants;152;CONCHES-SUR-GONDOIRE;6280;24286;6280;11284;6793;68618;424;54284;24305;485120;69;111;48.85513097,2.7178591
77;156;4;24;6;8;Entre 0 et 1000 habitants;783;DARVAULT;6295;23636;6295;1634;6803;67968;442;53635;24404;481616;57;137;48.27075957,2.7338217
77;86;2;22;6;14;Entre 10.000 et 25.000 habitants;1736;LA CHAPELLE-GAUTHIER;6416;23947;6415;1945;6926;68277;625;53944;25357;483259;88;129;48.54969222,2.89977824
77;440;1;12;6;10;Entre 10.000 et 25.000 habitants;606;SAMMERON;6546;24391;6546;11389;7060;68720;828;54387;30455;485652;50;154;48.9477828,3.08148267
78;281;1;7;6;6;Entre 0 et 1000 habitants;466;GOUSSONVILLE;5581;24359;5581;11357;6095;68696;-635;54355;14553;485512;59;138;48.9199733,1.76511922
91;64;3;3;5;48;Entre 10.000 et 25.000 habitants;969;BIEVRES;5911;24174;5911;11172;6423;68509;-135;54173;21254;484520;68;178;48.75501337,2.21552505
91;629;1;8;6;6;Entre 0 et 1000 habitants;1870;VALPUISEAUX;5976;23772;5976;1770;6485;68106;-36;53771;21813;482338;71;147;48.39369862,2.30411304
95;610;3;27;6;3;Entre 0 et 1000 habitants;758;THEMERICOURT;5678;24544;5678;11541;6194;68880;-489;54541;15347;490511;70;137;49.08677892,1.89597742
78;297;4;28;6;282;Entre 25.000 et 50.000 habitants;1300;GUYANCOURT;5806;24192;5806;11189;6319;68527;-293;54190;20423;484614;110;167;48.77096001,2.07271193
91;654;1;11;6;7;Entre 0 et 1000 habitants;870;VIDELLES;6070;23851;6070;1849;6580;68184;106;53849;22553;482752;81;149;48.46468929,2.43113696
95;288;2;18;6;84;Entre 10.000 et 25.000 habitants;295;GROSLAY;6006;24432;6006;11429;6520;68765;9;54430;22040;485912;51;123;48.98694835,2.34469634
95;395;2;8;6;9;Entre 0 et 1000 habitants;664;LE MESNIL-AUBRY;6045;24504;6045;11502;6560;68837;69;54502;22354;490306;89;127;49.05163384,2.39802457
77;94;1;37;6;3;Entre 0 et 1000 habitants;467;CHARMENTRAY;6322;24387;6322;11384;6836;68718;488;54384;24634;485644;40;95;48.94570286,2.77582859
77;173;1;15;6;8;Entre 0 et 1000 habitants;1318;ETREPILLY;6435;24488;6435;11485;6950;68817;661;54484;25552;490208;66;140;49.03579699,2.93103733
77;208;3;1;6;14;Entre 10.000 et 25.000 habitants;1464;GOUAIX;6708;23876;6708;1874;7217;68204;1063;53871;31737;482901;54;162;48.48333086,3.29394814
77;223;3;10;6;6;Entre 0 et 1000 habitants;1259;GURCY-LE-CHATEL;6555;23860;6555;1858;7064;68190;834;53857;30513;482815;94;149;48.47044068,3.08685225
77;244;4;3;6;7;Entre 0 et 1000 habitants;2924;LARCHANT;6193;23651;6193;1649;6701;67983;289;53650;23548;481705;62;141;48.28462886,2.59651537
94;77;1;28;5;185;Entre 10.000 et 25.000 habitants;840;VILLENEUVE-LE-ROI;6055;24151;6055;11149;6567;68484;82;54149;22439;484404;30;91;48.73437973,2.41124179
78;82;1;2;6;6;Entre 0 et 1000 habitants;511;BOISSY-MAUVOISIN;5444;24408;5444;11406;5959;68746;-843;54403;13439;485746;70;163;48.96296407,1.57765835
78;190;3;4;6;101;Entre 10.000 et 25.000 habitants;344;CROISSY-SUR-SEINE;5857;24311;5858;11308;6371;68645;-216;54309;20832;485240;19;34;48.87804694,2.14165705
78;361;1;12;4;431;Entre 25.000 et 50.000 habitants;938;MANTES-LA-JOLIE;5546;24438;5546;11435;6061;68775;-689;54434;14300;485926;17;41;48.9907275,1.71654126
78;548;2;5;6;5;Entre 0 et 1000 habitants;600;SAINT-FORGET;5749;24122;5749;11119;6261;68457;-378;54120;15946;484227;77;168;48.70784504,1.99561977
78;590;2;5;6;5;Entre 0 et 1000 habitants;790;SENLISSE;5739;24099;5739;11097;6250;68435;-394;54097;15854;484113;88;179;48.68713172,1.98217988
91;272;3;30;5;208;Entre 10.000 et 25.000 habitants;1160;GIF-SUR-YVETTE;5851;24115;5851;11112;6362;68449;-225;54113;20801;484205;57;172;48.70187081,2.13417167
91;553;2;32;5;71;Entre 10.000 et 25.000 habitants;493;SAINT-GERMAIN-LES-CORBEIL;6113;24024;6113;11022;6624;68357;170;54023;22921;483714;34;93;48.62014831,2.48971777
77;259;1;9;6;24;Entre 10.000 et 25.000 habitants;463;LONGPERRIER;6240;24504;6240;11501;6755;68835;364;54501;23952;490303;89;172;49.05120119,2.66461734
77;352;2;28;6;18;Entre 10.000 et 25.000 habitants;1130;OZOUER-LE-VOULGIS;6323;24070;6323;11068;6834;68401;487;54068;24630;483940;62;104;48.66078873,2.77478534
77;418;3;25;6;9;Entre 0 et 1000 habitants;1095;SAINT-LOUP-DE-NAUD;6655;23931;6655;1929;7165;68259;985;53926;31323;483200;71;151;48.53332985,3.22312014
77;519;3;29;5;12;Entre 10.000 et 25.000 habitants;3327;VILLIERS-SAINT-GEORGES;6789;24061;6788;11059;7300;68388;1189;54054;32424;483856;140;191;48.64868298,3.40687708
91;330;1;9;6;56;Entre 10.000 et 25.000 habitants;763;LARDY;5947;23915;5947;1913;6457;68249;-79;53914;21555;483120;57;154;48.52223972,2.26478614
95;438;3;17;6;2;Entre 0 et 1000 habitants;475;MOUSSY;5688;24601;5689;11598;6204;68937;-474;54598;15435;490817;56;112;49.13804503,1.90923338
95;554;3;16;6;10;Entre 10.000 et 25.000 habitants;1318;SAINT-GERVAIS;5586;24636;5587;11634;6103;68973;-630;54632;14610;491009;55;158;49.16891168,1.76920744
93;49;2;18;5;203;Entre 10.000 et 25.000 habitants;342;NEUILLY-PLAISANCE;6127;24292;6127;11290;6640;68624;193;54290;23035;485139;37;117;48.861007,2.50949562
93;71;2;31;5;500;Entre 25.000 et 50.000 habitants;728;SEVRAN;6137;24381;6136;11379;6650;68714;207;54379;23122;485629;46;66;48.94097154,2.52340396
93;79;3;39;6;128;Entre 10.000 et 25.000 habitants;231;VILLETANEUSE;6006;24407;6006;11405;6520;68740;8;54405;22039;485752;34;85;48.96448199,2.34469311
94;67;2;22;5;226;Entre 10.000 et 25.000 habitants;92;SAINT-MANDE;6060;24270;6060;11268;6573;68603;90;54268;22504;485029;42;54;48.84133157,2.41820236
94;81;1;99;5;854;Entre 50.000 et 100.000 habitants;1167;VITRY-SUR-SEINE;6041;24210;6041;11208;6554;68543;63;54209;22334;484715;27;106;48.78741993,2.3922746
77;167;3;10;6;3;Entre 0 et 1000 habitants;1658;EGLIGNY;6580;23813;6580;1811;7089;68142;871;53809;30713;482540;50;135;48.4279698,3.12001641
77;296;2;41;6;170;Entre 10.000 et 25.000 habitants;1428;MOISSY-CRAMAYEL;6189;24031;6188;11029;6699;68363;284;54029;23532;483734;83;94;48.62626331,2.59279114
77;353;4;16;6;4;Entre 0 et 1000 habitants;926;PALEY;6388;23604;6388;1602;6896;67935;581;53602;25134;481430;80;141;48.2414995,2.85878547
77;494;4;21;6;27;Entre 10.000 et 25.000 habitants;2242;VERNOU-LA-CELLE-SUR-SEINE;6378;23767;6378;1765;6886;68097;567;53764;25047;482316;42;145;48.38810811,2.8467475
77;8;1;15;6;14;Entre 10.000 et 25.000 habitants;727;ARMENTIERES-EN-BRIE;6502;24425;6502;11423;7016;68754;762;54421;30120;485844;47;113;48.97869552,3.021855
77;130;1;8;6;4;Entre 0 et 1000 habitants;368;COULOMMES;6435;24327;6434;11325;6948;68657;658;54324;25544;485329;88;159;48.89111628,2.92937963
94;56;1;26;6;23;Entre 10.000 et 25.000 habitants;279;PERIGNY;6158;24108;6158;11105;6670;68440;239;54106;23306;484142;42;97;48.69556001,2.55103965
95;60;3;25;6;72;Entre 10.000 et 25.000 habitants;639;BESSANCOURT;5910;24489;5910;11486;6425;68823;-137;54487;21248;490216;49;171;49.0381062,2.21349146
77;181;5;35;6;22;Entre 10.000 et 25.000 habitants;675;FERRIERES-EN-BRIE;6271;24248;6270;11246;6783;68580;409;54246;24217;484917;84;126;48.82101713,2.7053591
77;245;3;20;6;5;Entre 0 et 1000 habitants;2029;LAVAL-EN-BRIE;6489;23808;6488;1806;6997;68138;733;53805;25947;482528;84;134;48.42422559,2.99703683
77;455;2;2;6;20;Entre 10.000 et 25.000 habitants;1077;SOIGNOLLES-EN-BRIE;6268;24063;6268;11061;6779;68395;403;54061;24159;483918;57;97;48.65474836,2.70011345
77;520;4;3;6;8;Entre 0 et 1000 habitants;1225;VILLIERS-SOUS-GREZ;6231;23690;6231;1688;6739;68022;346;53688;23853;481910;65;133;48.31956983,2.64791459
78;5;3;20;6;195;Entre 10.000 et 25.000 habitants;944;ACHERES;5804;24405;5804;11402;6318;68740;-298;54403;20407;485744;18;32;48.96238348,2.06900393
78;34;2;15;6;9;Entre 0 et 1000 habitants;440;AUTEUIL;5619;24270;5619;11268;6132;68607;-577;54267;14902;485026;82;171;48.84022578,1.81773999
78;362;1;33;5;189;Entre 10.000 et 25.000 habitants;606;MANTES-LA-VILLE;5542;24420;5542;11417;6056;68757;-695;54416;14239;485827;17;114;48.97452382,1.71127503
91;479;3;2;6;72;Entre 10.000 et 25.000 habitants;614;PARAY-VIEILLE-POSTE;6019;24122;6019;11120;6531;68455;29;54120;22146;484229;82;94;48.70833378,2.36231213
91;507;2;18;6;3;Entre 0 et 1000 habitants;514;PRUNAY-SUR-ESSONNE;6028;23732;6028;1730;6536;68065;41;53731;22225;482127;65;146;48.357735,2.37428569
91;533;1;17;6;18;Entre 10.000 et 25.000 habitants;1366;SACLAS;5843;23734;5843;1732;6352;68070;-235;53733;20731;482135;72;147;48.35934745,2.12470712
92;19;1;85;5;324;Entre 25.000 et 50.000 habitants;638;CHATENAY-MALABRY;5957;24185;5957;11183;6469;68519;-65;54184;21641;484555;65;172;48.76494789,2.27804376
95;388;3;39;6;52;Entre 10.000 et 25.000 habitants;368;MENUCOURT;5740;24477;5740;11475;6255;68813;-395;54475;15853;490138;85;188;49.02685664,1.98121288
78;261;1;14;6;7;Entre 0 et 1000 habitants;483;GAILLON-SUR-MONTCIENT;5675;24476;5676;11474;6190;68812;-493;54473;15335;490133;22;126;49.02566044,1.89239977
78;262;2;15;6;11;Entre 10.000 et 25.000 habitants;453;GALLUIS;5601;24220;5601;11218;6114;68557;-603;54217;14737;484744;85;183;48.79517884,1.79370293
78;263;1;8;6;25;Entre 10.000 et 25.000 habitants;2302;GAMBAIS;5512;24196;5512;11194;6025;68534;-737;54193;14023;484623;94;182;48.77299372,1.67290767
78;368;1;1;6;17;Entre 10.000 et 25.000 habitants;433;MAREIL-SUR-MAULDRE;5657;24331;5657;11328;6171;68667;-519;54328;15208;485341;34;127;48.89526214,1.86898429
78;464;2;18;6;9;Entre 0 et 1000 habitants;1049;ORCEMONT;5612;23989;5612;1987;6123;68326;-584;53987;14838;483517;142;169;48.58761443,1.81077194
91;225;2;32;6;31;Entre 10.000 et 25.000 habitants;1165;ETIOLLES;6101;24041;6100;11039;6612;68374;151;54040;22822;483809;32;86;48.63544944,2.47348779
91;405;2;18;5;47;Entre 10.000 et 25.000 habitants;3380;MILLY-LA-FORET;6097;23784;6097;1782;6606;68117;145;53782;22801;482415;60;135;48.40442,2.46748535
92;4;2;88;5;816;Entre 50.000 et 100.000 habitants;482;ASNIERES-SUR-SEINE;5963;24348;5963;11345;6476;68681;-57;54346;21708;485440;22;43;48.91144894,2.28605705
92;62;2;33;5;449;Entre 25.000 et 50.000 habitants;319;PUTEAUX;5928;24318;5928;11315;6441;68652;-109;54316;21417;485303;29;78;48.88445753,2.23838772
94;80;2;98;5;487;Entre 25.000 et 50.000 habitants;191;VINCENNES;6075;24277;6075;11275;6588;68610;114;54276;22621;485052;47;69;48.84760719,2.43863878
95;78;3;29;6;18;Entre 10.000 et 25.000 habitants;653;BOISSY-L'AILLERIE;5777;24534;5777;11532;6292;68869;-339;54532;20152;490442;37;99;49.07821607,2.03146983
95;205;2;8;5;74;Entre 10.000 et 25.000 habitants;759;ECOUEN;6033;24467;6033;11465;6547;68800;50;54465;22252;490107;61;167;49.01839254,2.38159022
77;40;2;32;6;36;Entre 10.000 et 25.000 habitants;709;BOISSISE-LE-ROI;6176;23919;6175;1917;6685;68251;264;53917;23427;483132;37;83;48.52561953,2.57470456
77;212;3;1;6;1;Entre 0 et 1000 habitants;755;GRAVON;6580;23781;6580;1779;7089;68110;871;53777;30712;482358;51;121;48.39920198,3.11958615
77;425;2;32;6;8;Entre 0 et 1000 habitants;781;SAINT-MARTIN-EN-BIERE;6171;23820;6171;1818;6680;68153;256;53819;23402;482613;64;90;48.43663258,2.56754513
78;168;2;34;6;45;Entre 10.000 et 25.000 habitants;827;COIGNIERES;5694;24166;5694;11164;6206;68502;-463;54164;15513;484450;99;178;48.74715486,1.92060772
91;93;3;13;6;7;Entre 0 et 1000 habitants;480;BOULLAY-LES-TROUX;5788;24089;5788;11087;6299;68425;-320;54087;20254;484043;99;177;48.67832346,2.04875041
91;195;2;18;6;8;Entre 0 et 1000 habitants;843;DANNEMOIS;6104;23837;6104;1835;6613;68170;156;53836;22836;482709;51;138;48.4520577,2.47706431
91;374;1;17;6;2;Entre 0 et 1000 habitants;600;MAROLLES-EN-BEAUCE;5899;23751;5899;1749;6408;68086;-151;53750;21201;482230;123;149;48.37474351,2.20021541
95;46;3;16;6;1;Entre 0 et 1000 habitants;810;BANTHELU;5619;24588;5619;11586;6135;68925;-580;54585;14853;490734;107;168;49.12598948,1.81486225
95;492;2;8;6;1;Entre 0 et 1000 habitants;410;LE PLESSIS-GASSOT;6058;24484;6058;11481;6573;68816;88;54481;22456;490160;76;117;49.03365144,2.41577022
95;459;3;17;6;7;Entre 0 et 1000 habitants;765;NUCOURT;5648;24624;5648;11622;6164;68961;-536;54621;15115;490932;85;137;49.15850231,1.85426317
77;342;4;4;6;1;Entre 0 et 1000 habitants;708;OBSONVILLE;6167;23576;6167;1574;6674;67909;249;53575;23339;481303;105;116;48.21726604,2.56120155
77;498;1;31;6;3;Entre 0 et 1000 habitants;358;VIGNELY;6346;24370;6346;11367;6860;68700;525;54367;24833;485548;42;84;48.93030068,2.80843346
77;137;3;29;6;2;Entre 0 et 1000 habitants;1188;COURTACON;6703;24112;6703;11110;7214;68440;1061;54106;31728;484144;132;184;48.69551675,3.29105996
77;139;5;6;6;60;Entre 10.000 et 25.000 habitants;416;COURTRY;6195;24355;6195;11353;6709;68687;296;54353;23611;485503;53;130;48.91745606,2.60240917
77;240;3;11;6;21;Entre 10.000 et 25.000 habitants;1845;JOUY-SUR-MORIN;6689;24222;6688;11220;7201;68550;1041;54216;31624;484740;94;181;48.79453144,3.27383191
77;278;3;11;6;4;Entre 0 et 1000 habitants;905;MAROLLES-EN-BRIE;6609;24201;6608;11199;7121;68530;920;54196;30951;484636;99;161;48.77646481,3.16470658
77;332;1;37;6;3;Entre 0 et 1000 habitants;515;NANTOUILLET;6268;24449;6268;11447;6783;68780;407;54446;24212;490006;63;118;49.00166696,2.70254739
77;340;4;24;6;6;Entre 0 et 1000 habitants;1143;NONVILLE;6335;23653;6335;1651;6843;67985;502;53651;24717;481711;57;100;48.28585054,2.78782409
77;454;3;10;6;4;Entre 0 et 1000 habitants;1012;SOGNOLLES-EN-MONTOIS;6614;23906;6614;1904;7124;68235;923;53902;31002;483041;76;161;48.51125922,3.16726934
77;463;4;21;6;34;Entre 10.000 et 25.000 habitants;371;THOMERY;6333;23789;6333;1787;6842;68120;500;53787;24710;482430;42;96;48.40813347,2.78617623
78;668;1;2;6;6;Entre 0 et 1000 habitants;1179;LA VILLENEUVE-EN-CHEVRIE;5407;24466;5408;11464;5922;68805;-900;54461;13136;490054;25;151;49.01475065,1.52634643
78;465;1;8;6;23;Entre 10.000 et 25.000 habitants;1434;ORGERUS;5533;24270;5533;11267;6046;68607;-707;54266;14202;485021;77;186;48.83965733,1.7006479
